year,flat_type,resale_price
2015-01,5 ROOM,500000
2015-01,5 ROOM,518168
2015-01,5 ROOM,522888.88
2015-01,5 ROOM,525000
2015-01,5 ROOM,550000
2015-01,5 ROOM,585000
2015-01,EXECUTIVE,548000
2015-01,EXECUTIVE,555000
2015-01,EXECUTIVE,560000
2015-01,EXECUTIVE,570000
2015-01,EXECUTIVE,595000
2015-01,EXECUTIVE,600000
2015-01,3 ROOM,285000
2015-01,3 ROOM,292000
2015-01,3 ROOM,295000
2015-01,3 ROOM,307000
2015-01,3 ROOM,315000
2015-01,3 ROOM,330000
2015-01,3 ROOM,368000
2015-01,3 ROOM,368000
2015-01,3 ROOM,395000
2015-01,3 ROOM,410000
2015-01,4 ROOM,365000
2015-01,4 ROOM,365000
2015-01,4 ROOM,375000
2015-01,4 ROOM,388000
2015-01,4 ROOM,405000
2015-01,4 ROOM,438000
2015-01,4 ROOM,450000
2015-01,4 ROOM,460000
2015-01,4 ROOM,468000
2015-01,4 ROOM,475000
2015-01,4 ROOM,480000
2015-01,4 ROOM,480000
2015-01,4 ROOM,490000
2015-01,4 ROOM,490000
2015-01,4 ROOM,510000
2015-01,4 ROOM,525000
2015-01,4 ROOM,580000
2015-01,4 ROOM,582500
2015-01,4 ROOM,618000
2015-01,4 ROOM,620000
2015-01,5 ROOM,488000
2015-01,5 ROOM,495000
2015-01,5 ROOM,500000
2015-01,5 ROOM,520000
2015-01,5 ROOM,563000
2015-01,5 ROOM,675000
2015-01,EXECUTIVE,650000
2015-01,EXECUTIVE,695000
2015-01,3 ROOM,300000
2015-01,3 ROOM,305000
2015-01,3 ROOM,308000
2015-01,3 ROOM,312000
2015-01,3 ROOM,315000
2015-01,3 ROOM,320000
2015-01,3 ROOM,325000
2015-01,3 ROOM,328000
2015-01,3 ROOM,330000
2015-01,3 ROOM,331000
2015-01,3 ROOM,333000
2015-01,3 ROOM,340000
2015-01,3 ROOM,341000
2015-01,3 ROOM,343000
2015-01,3 ROOM,345000
2015-01,3 ROOM,345000
2015-01,3 ROOM,348000
2015-01,3 ROOM,348000
2015-01,3 ROOM,350000
2015-01,3 ROOM,350000
2015-01,3 ROOM,355000
2015-01,3 ROOM,365000
2015-01,3 ROOM,368000
2015-01,3 ROOM,370000
2015-01,3 ROOM,410000
2015-01,4 ROOM,369000
2015-01,4 ROOM,370000
2015-01,4 ROOM,378000
2015-01,4 ROOM,380000
2015-01,4 ROOM,383000
2015-01,4 ROOM,385000
2015-01,4 ROOM,385000
2015-01,4 ROOM,390000
2015-01,4 ROOM,390000
2015-01,4 ROOM,408000
2015-01,4 ROOM,411000
2015-01,4 ROOM,412000
2015-01,4 ROOM,415000
2015-01,4 ROOM,415000
2015-01,4 ROOM,418000
2015-01,4 ROOM,420000
2015-01,4 ROOM,420000
2015-01,4 ROOM,425000
2015-01,4 ROOM,428000
2015-01,4 ROOM,430000
2015-01,4 ROOM,435000
2015-01,4 ROOM,438888
2015-01,4 ROOM,440000
2015-01,4 ROOM,445000
2015-01,4 ROOM,450000
2015-01,4 ROOM,455000
2015-01,4 ROOM,455000
2015-01,4 ROOM,460000
2015-01,4 ROOM,460888
2015-01,4 ROOM,465000
2015-01,4 ROOM,468000
2015-01,4 ROOM,468000
2015-01,4 ROOM,498000
2015-01,4 ROOM,505000
2015-01,4 ROOM,520000
2015-01,4 ROOM,525000
2015-01,4 ROOM,528000
2015-01,5 ROOM,453000
2015-01,5 ROOM,500000
2015-01,5 ROOM,510000
2015-01,5 ROOM,515000
2015-01,5 ROOM,520000
2015-01,5 ROOM,525000
2015-01,5 ROOM,525000
2015-01,5 ROOM,525000
2015-01,5 ROOM,530000
2015-01,5 ROOM,533000
2015-01,5 ROOM,540000
2015-01,5 ROOM,545000
2015-01,5 ROOM,548000
2015-01,5 ROOM,550000
2015-01,5 ROOM,555000
2015-01,5 ROOM,575000
2015-01,5 ROOM,580000
2015-01,5 ROOM,595000
2015-01,5 ROOM,638000
2015-01,5 ROOM,678000
2015-01,5 ROOM,698000
2015-01,EXECUTIVE,610000
2015-01,EXECUTIVE,613000
2015-01,EXECUTIVE,615000
2015-01,EXECUTIVE,632000
2015-01,EXECUTIVE,650000
2015-01,EXECUTIVE,660000
2015-01,EXECUTIVE,670000
2015-01,EXECUTIVE,730000
2015-01,2 ROOM,248000
2015-01,3 ROOM,265000
2015-01,3 ROOM,272000
2015-01,3 ROOM,285000
2015-01,3 ROOM,288000
2015-01,3 ROOM,300000
2015-01,3 ROOM,300000
2015-01,3 ROOM,303000
2015-01,3 ROOM,305000
2015-01,3 ROOM,310000
2015-01,3 ROOM,315000
2015-01,3 ROOM,317000
2015-01,3 ROOM,318000
2015-01,3 ROOM,320000
2015-01,3 ROOM,336333
2015-01,3 ROOM,338000
2015-01,3 ROOM,344000
2015-01,3 ROOM,350000
2015-01,3 ROOM,355000
2015-01,3 ROOM,360000
2015-01,3 ROOM,370000
2015-01,3 ROOM,400000
2015-01,4 ROOM,380000
2015-01,4 ROOM,385000
2015-01,4 ROOM,443000
2015-01,4 ROOM,530000
2015-01,4 ROOM,555000
2015-01,4 ROOM,638000
2015-01,4 ROOM,730000
2015-01,5 ROOM,500000
2015-01,5 ROOM,578000
2015-01,5 ROOM,590000
2015-01,5 ROOM,600000
2015-01,3 ROOM,240000
2015-01,3 ROOM,260000
2015-01,3 ROOM,285000
2015-01,3 ROOM,295000
2015-01,3 ROOM,305000
2015-01,4 ROOM,305000
2015-01,4 ROOM,320000
2015-01,4 ROOM,322000
2015-01,4 ROOM,327000
2015-01,4 ROOM,338000
2015-01,4 ROOM,338000
2015-01,4 ROOM,338000
2015-01,4 ROOM,340000
2015-01,4 ROOM,340000
2015-01,4 ROOM,340000
2015-01,4 ROOM,340000
2015-01,4 ROOM,343000
2015-01,4 ROOM,345000
2015-01,4 ROOM,349000
2015-01,4 ROOM,350000
2015-01,4 ROOM,350000
2015-01,4 ROOM,350000
2015-01,4 ROOM,358000
2015-01,4 ROOM,360000
2015-01,4 ROOM,360000
2015-01,4 ROOM,362000
2015-01,4 ROOM,362000
2015-01,4 ROOM,363000
2015-01,4 ROOM,365000
2015-01,4 ROOM,367000
2015-01,4 ROOM,370000
2015-01,4 ROOM,370000
2015-01,4 ROOM,373000
2015-01,4 ROOM,373000
2015-01,4 ROOM,380000
2015-01,4 ROOM,381000
2015-01,4 ROOM,385000
2015-01,4 ROOM,385000
2015-01,4 ROOM,385888
2015-01,4 ROOM,390000
2015-01,4 ROOM,405888
2015-01,4 ROOM,406000
2015-01,4 ROOM,422000
2015-01,4 ROOM,438000
2015-01,5 ROOM,367000
2015-01,5 ROOM,380000
2015-01,5 ROOM,398000
2015-01,5 ROOM,400000
2015-01,5 ROOM,400000
2015-01,5 ROOM,406888
2015-01,5 ROOM,410000
2015-01,5 ROOM,410000
2015-01,5 ROOM,415000
2015-01,5 ROOM,418000
2015-01,5 ROOM,420000
2015-01,5 ROOM,422888
2015-01,5 ROOM,425000
2015-01,5 ROOM,425000
2015-01,5 ROOM,430000
2015-01,5 ROOM,430000
2015-01,5 ROOM,433000
2015-01,5 ROOM,439888
2015-01,5 ROOM,440000
2015-01,5 ROOM,442500
2015-01,5 ROOM,443000
2015-01,5 ROOM,447000
2015-01,5 ROOM,450000
2015-01,5 ROOM,460000
2015-01,5 ROOM,465000
2015-01,5 ROOM,465000
2015-01,5 ROOM,470000
2015-01,5 ROOM,475000
2015-01,5 ROOM,488000
2015-01,5 ROOM,500000
2015-01,5 ROOM,503000
2015-01,EXECUTIVE,500000
2015-01,EXECUTIVE,563500
2015-01,EXECUTIVE,585000
2015-01,EXECUTIVE,587500
2015-01,EXECUTIVE,600000
2015-01,EXECUTIVE,600000
2015-01,EXECUTIVE,628000
2015-01,EXECUTIVE,680000
2015-01,EXECUTIVE,695000
2015-01,3 ROOM,270000
2015-01,3 ROOM,275000
2015-01,3 ROOM,275000
2015-01,3 ROOM,275000
2015-01,3 ROOM,275000
2015-01,3 ROOM,278000
2015-01,3 ROOM,280000
2015-01,3 ROOM,280000
2015-01,3 ROOM,280000
2015-01,3 ROOM,283000
2015-01,3 ROOM,285000
2015-01,3 ROOM,285000
2015-01,3 ROOM,285000
2015-01,3 ROOM,290000
2015-01,3 ROOM,290000
2015-01,3 ROOM,290000
2015-01,3 ROOM,290000
2015-01,3 ROOM,293000
2015-01,3 ROOM,295000
2015-01,3 ROOM,295000
2015-01,3 ROOM,295000
2015-01,3 ROOM,295000
2015-01,3 ROOM,298000
2015-01,3 ROOM,299000
2015-01,3 ROOM,300000
2015-01,3 ROOM,300000
2015-01,3 ROOM,302000
2015-01,3 ROOM,302000
2015-01,3 ROOM,306000
2015-01,3 ROOM,308000
2015-01,3 ROOM,310000
2015-01,4 ROOM,289000
2015-01,4 ROOM,290000
2015-01,4 ROOM,300000
2015-01,4 ROOM,306000
2015-01,4 ROOM,310000
2015-01,4 ROOM,310000
2015-01,4 ROOM,314000
2015-01,4 ROOM,320500
2015-01,4 ROOM,330000
2015-01,4 ROOM,335000
2015-01,4 ROOM,338888
2015-01,4 ROOM,340000
2015-01,4 ROOM,347000
2015-01,4 ROOM,350000
2015-01,4 ROOM,356888
2015-01,4 ROOM,360000
2015-01,4 ROOM,365000
2015-01,4 ROOM,366000
2015-01,4 ROOM,368000
2015-01,4 ROOM,370000
2015-01,4 ROOM,375000
2015-01,4 ROOM,375000
2015-01,4 ROOM,375000
2015-01,4 ROOM,375000
2015-01,4 ROOM,380000
2015-01,4 ROOM,388888
2015-01,4 ROOM,390000
2015-01,4 ROOM,398000
2015-01,4 ROOM,410000
2015-01,4 ROOM,415000
2015-01,4 ROOM,430000
2015-01,4 ROOM,472000
2015-01,5 ROOM,405000
2015-01,5 ROOM,452000
2015-01,5 ROOM,460000
2015-01,5 ROOM,500000
2015-01,EXECUTIVE,525888
2015-01,EXECUTIVE,538000
2015-01,EXECUTIVE,550000
2015-02,2 ROOM,245000
2015-02,2 ROOM,250000
2015-02,3 ROOM,270000
2015-02,3 ROOM,276888
2015-02,3 ROOM,283000
2015-02,3 ROOM,295000
2015-02,3 ROOM,298000
2015-02,3 ROOM,300000
2015-02,3 ROOM,300500
2015-02,3 ROOM,301000
2015-02,3 ROOM,303000
2015-02,3 ROOM,303000
2015-02,3 ROOM,305000
2015-02,3 ROOM,308000
2015-02,3 ROOM,310000
2015-02,3 ROOM,310000
2015-02,3 ROOM,315000
2015-02,3 ROOM,318000
2015-02,3 ROOM,318000
2015-02,3 ROOM,320000
2015-02,3 ROOM,320000
2015-02,3 ROOM,320000
2015-02,3 ROOM,322000
2015-02,3 ROOM,323000
2015-02,3 ROOM,323000
2015-02,3 ROOM,323000
2015-02,3 ROOM,325000
2015-02,3 ROOM,330000
2015-02,3 ROOM,330000
2015-02,3 ROOM,330000
2015-02,3 ROOM,333000
2015-02,3 ROOM,337000
2015-02,3 ROOM,338000
2015-02,3 ROOM,348000
2015-02,3 ROOM,353000
2015-02,3 ROOM,360000
2015-02,3 ROOM,365000
2015-02,3 ROOM,365000
2015-02,3 ROOM,365000
2015-02,3 ROOM,365000
2015-02,3 ROOM,370000
2015-02,3 ROOM,383000
2015-02,3 ROOM,388000
2015-02,3 ROOM,390000
2015-02,3 ROOM,410000
2015-02,4 ROOM,400000
2015-02,4 ROOM,406000
2015-02,4 ROOM,415000
2015-02,4 ROOM,433000
2015-02,4 ROOM,438000
2015-02,4 ROOM,439000
2015-02,4 ROOM,460000
2015-02,4 ROOM,460000
2015-02,4 ROOM,470000
2015-02,4 ROOM,472000
2015-02,4 ROOM,473000
2015-02,4 ROOM,480000
2015-02,4 ROOM,485000
2015-02,5 ROOM,538000
2015-02,5 ROOM,550000
2015-02,5 ROOM,635000
2015-02,5 ROOM,650000
2015-02,5 ROOM,675000
2015-02,5 ROOM,720000
2015-02,5 ROOM,810888
2015-02,3 ROOM,260000
2015-02,3 ROOM,260000
2015-02,3 ROOM,270000
2015-02,3 ROOM,270000
2015-02,3 ROOM,280000
2015-02,3 ROOM,285000
2015-02,3 ROOM,290000
2015-02,3 ROOM,290000
2015-02,3 ROOM,295000
2015-02,3 ROOM,295000
2015-02,3 ROOM,296000
2015-02,3 ROOM,300000
2015-02,3 ROOM,300000
2015-02,3 ROOM,300000
2015-02,3 ROOM,302000
2015-02,3 ROOM,305000
2015-02,3 ROOM,305000
2015-02,3 ROOM,305000
2015-02,3 ROOM,305000
2015-02,3 ROOM,306000
2015-02,3 ROOM,306000
2015-02,3 ROOM,308000
2015-02,3 ROOM,308888
2015-02,3 ROOM,310000
2015-02,3 ROOM,310000
2015-02,3 ROOM,310000
2015-02,3 ROOM,310000
2015-02,3 ROOM,310000
2015-02,3 ROOM,321000
2015-02,3 ROOM,328000
2015-02,3 ROOM,328000
2015-02,3 ROOM,355000
2015-02,3 ROOM,355000
2015-02,3 ROOM,359000
2015-02,3 ROOM,360000
2015-02,3 ROOM,368000
2015-02,3 ROOM,380000
2015-02,3 ROOM,385000
2015-02,4 ROOM,350000
2015-02,4 ROOM,352000
2015-02,4 ROOM,365000
2015-02,4 ROOM,366000
2015-02,4 ROOM,390000
2015-02,4 ROOM,393000
2015-02,4 ROOM,396500
2015-02,4 ROOM,400000
2015-02,4 ROOM,400000
2015-02,4 ROOM,405000
2015-02,4 ROOM,415388
2015-02,4 ROOM,417000
2015-02,4 ROOM,420000
2015-02,4 ROOM,423000
2015-02,4 ROOM,425000
2015-02,4 ROOM,426000
2015-02,4 ROOM,440000
2015-02,4 ROOM,448500
2015-02,4 ROOM,450000
2015-02,4 ROOM,455000
2015-02,4 ROOM,475000
2015-02,4 ROOM,500000
2015-02,4 ROOM,518000
2015-02,4 ROOM,535000
2015-02,4 ROOM,555000
2015-02,4 ROOM,637500
2015-02,5 ROOM,488000
2015-02,5 ROOM,525000
2015-02,5 ROOM,601000
2015-02,5 ROOM,620000
2015-02,5 ROOM,675000
2015-02,5 ROOM,698000
2015-02,EXECUTIVE,660000
2015-02,3 ROOM,348000
2015-02,3 ROOM,395000
2015-02,3 ROOM,400000
2015-02,3 ROOM,418000
2015-02,3 ROOM,439000
2015-02,4 ROOM,410000
2015-02,4 ROOM,490000
2015-02,4 ROOM,491888
2015-02,4 ROOM,495000
2015-02,4 ROOM,498000
2015-02,4 ROOM,515000
2015-02,4 ROOM,553000
2015-02,4 ROOM,565000
2015-02,4 ROOM,600000
2015-02,4 ROOM,670000
2015-02,5 ROOM,608000
2015-02,5 ROOM,680000
2015-02,5 ROOM,700000
2015-02,5 ROOM,712000
2015-02,5 ROOM,715000
2015-02,5 ROOM,825000
2015-02,3 ROOM,240000
2015-02,3 ROOM,265000
2015-02,3 ROOM,275000
2015-02,3 ROOM,280000
2015-02,3 ROOM,280000
2015-02,3 ROOM,285000
2015-02,3 ROOM,288000
2015-02,3 ROOM,290000
2015-02,3 ROOM,290000
2015-02,3 ROOM,291000
2015-02,3 ROOM,295000
2015-02,3 ROOM,295000
2015-02,3 ROOM,295800
2015-02,3 ROOM,296000
2015-02,3 ROOM,302000
2015-02,3 ROOM,310000
2015-02,3 ROOM,315000
2015-02,3 ROOM,325000
2015-02,4 ROOM,335000
2015-02,4 ROOM,360000
2015-02,4 ROOM,360000
2015-02,4 ROOM,360000
2015-02,4 ROOM,363000
2015-02,4 ROOM,388000
2015-02,4 ROOM,390000
2015-02,4 ROOM,400000
2015-02,4 ROOM,405000
2015-02,4 ROOM,422000
2015-02,4 ROOM,428000
2015-02,4 ROOM,440000
2015-02,4 ROOM,450000
2015-02,4 ROOM,460000
2015-02,4 ROOM,466000
2015-02,4 ROOM,480000
2015-02,4 ROOM,483000
2015-02,5 ROOM,455000
2015-02,5 ROOM,505000
2015-02,5 ROOM,517000
2015-02,5 ROOM,530000
2015-02,5 ROOM,535000
2015-02,5 ROOM,571000
2015-02,5 ROOM,575000
2015-02,5 ROOM,580000
2015-02,EXECUTIVE,570000
2015-02,EXECUTIVE,590000
2015-02,EXECUTIVE,600000
2015-02,EXECUTIVE,603000
2015-02,EXECUTIVE,620000
2015-02,EXECUTIVE,645000
2015-02,EXECUTIVE,675000
2015-02,EXECUTIVE,683000
2015-02,1 ROOM,220000
2015-02,2 ROOM,255000
2015-02,3 ROOM,295000
2015-02,3 ROOM,320000
2015-02,3 ROOM,320000
2015-02,3 ROOM,320000
2015-02,3 ROOM,325000
2015-02,3 ROOM,335000
2015-02,3 ROOM,338000
2015-02,3 ROOM,345000
2015-02,3 ROOM,385000
2015-02,3 ROOM,399888
2015-02,3 ROOM,415000
2015-02,3 ROOM,498000
2015-02,3 ROOM,650000
2015-02,4 ROOM,410000
2015-02,4 ROOM,475000
2015-02,4 ROOM,475000
2015-02,4 ROOM,570000
2015-02,4 ROOM,580000
2015-02,4 ROOM,590000
2015-02,4 ROOM,600000
2015-02,4 ROOM,608000
2015-02,4 ROOM,662000
2015-02,4 ROOM,720000
2015-02,4 ROOM,720000
2015-02,4 ROOM,800800
2015-02,5 ROOM,630000
2015-02,5 ROOM,685000
2015-02,5 ROOM,761000
2015-02,5 ROOM,780000
2015-02,5 ROOM,790000
2015-02,5 ROOM,846198
2015-02,5 ROOM,865000
2015-02,5 ROOM,900000
2015-02,3 ROOM,290000
2015-02,3 ROOM,298000
2015-02,3 ROOM,310000
2015-02,3 ROOM,312888
2015-02,4 ROOM,312000
2015-02,4 ROOM,328000
2015-02,4 ROOM,330000
2015-02,4 ROOM,330000
2015-02,4 ROOM,343000
2015-02,4 ROOM,348000
2015-02,4 ROOM,350000
2015-02,4 ROOM,360000
2015-02,4 ROOM,360000
2015-02,4 ROOM,360000
2015-02,4 ROOM,360000
2015-02,4 ROOM,367000
2015-02,4 ROOM,368888
2015-02,4 ROOM,370000
2015-02,4 ROOM,385000
2015-02,4 ROOM,400088
2015-02,4 ROOM,412000
2015-02,4 ROOM,415000
2015-02,4 ROOM,460000
2015-02,4 ROOM,470000
2015-02,5 ROOM,395000
2015-02,5 ROOM,395000
2015-02,5 ROOM,398000
2015-02,5 ROOM,400000
2015-02,5 ROOM,408000
2015-02,5 ROOM,410000
2015-02,5 ROOM,410000
2015-02,5 ROOM,465000
2015-02,5 ROOM,470000
2015-02,5 ROOM,508888
2015-02,5 ROOM,583000
2015-02,5 ROOM,610000
2015-02,EXECUTIVE,528000
2015-02,EXECUTIVE,550000
2015-02,EXECUTIVE,565000
2015-02,EXECUTIVE,570000
2015-02,EXECUTIVE,930000
2015-02,EXECUTIVE,980000
2015-02,3 ROOM,405000
2015-02,3 ROOM,430000
2015-02,3 ROOM,525000
2015-02,4 ROOM,560000
2015-02,4 ROOM,742000
2015-02,4 ROOM,810000
2015-02,4 ROOM,820000
2015-02,4 ROOM,838000
2015-02,4 ROOM,843888
2015-02,4 ROOM,850000
2015-02,4 ROOM,855000
2015-02,4 ROOM,866000
2015-02,4 ROOM,868000
2015-02,4 ROOM,898000
2015-02,4 ROOM,945000
2015-02,4 ROOM,950000
2015-02,5 ROOM,956000
2015-02,5 ROOM,960000
2015-02,5 ROOM,991000
2015-02,5 ROOM,1000000
2015-02,5 ROOM,1030000
2015-02,5 ROOM,1040000
2015-02,4 ROOM,335000
2015-02,4 ROOM,343000
2015-02,4 ROOM,348000
2015-02,4 ROOM,348000
2015-02,4 ROOM,355000
2015-02,4 ROOM,355000
2015-02,4 ROOM,360000
2015-02,4 ROOM,361000
2015-02,4 ROOM,363000
2015-02,4 ROOM,365000
2015-02,4 ROOM,368000
2015-02,4 ROOM,370000
2015-02,4 ROOM,370000
2015-02,4 ROOM,375000
2015-02,4 ROOM,375000
2015-02,4 ROOM,375000
2015-02,4 ROOM,380000
2015-02,4 ROOM,380000
2015-02,4 ROOM,390000
2015-02,4 ROOM,390000
2015-02,4 ROOM,393000
2015-02,4 ROOM,401000
2015-02,4 ROOM,430000
2015-02,4 ROOM,465888
2015-02,5 ROOM,390000
2015-02,5 ROOM,398000
2015-02,5 ROOM,398000
2015-02,5 ROOM,412000
2015-02,5 ROOM,415000
2015-02,5 ROOM,418000
2015-02,5 ROOM,420000
2015-02,5 ROOM,420000
2015-02,5 ROOM,425000
2015-02,5 ROOM,425000
2015-02,5 ROOM,450000
2015-02,5 ROOM,452000
2015-02,5 ROOM,462500
2015-02,5 ROOM,465000
2015-02,5 ROOM,512500
2015-02,5 ROOM,582888
2015-02,EXECUTIVE,570000
2015-02,EXECUTIVE,590000
2015-02,EXECUTIVE,590000
2015-02,EXECUTIVE,595000
2015-02,3 ROOM,305000
2015-02,3 ROOM,310800
2015-02,3 ROOM,330000
2015-02,3 ROOM,330000
2015-02,3 ROOM,338000
2015-02,3 ROOM,360000
2015-02,3 ROOM,360000
2015-02,3 ROOM,360000
2015-02,3 ROOM,366000
2015-02,3 ROOM,378888
2015-02,3 ROOM,380000
2015-02,3 ROOM,395000
2015-02,3 ROOM,408888
2015-02,3 ROOM,415000
2015-02,4 ROOM,450000
2015-02,4 ROOM,460000
2015-02,4 ROOM,470000
2015-02,4 ROOM,500000
2015-02,4 ROOM,510000
2015-02,4 ROOM,512800
2015-02,4 ROOM,548000
2015-02,4 ROOM,595000
2015-02,4 ROOM,635000
2015-02,5 ROOM,600000
2015-02,5 ROOM,638000
2015-02,5 ROOM,692000
2015-02,5 ROOM,700000
2015-02,2 ROOM,243000
2015-02,3 ROOM,270000
2015-02,3 ROOM,275000
2015-02,3 ROOM,278000
2015-02,3 ROOM,280000
2015-02,3 ROOM,280000
2015-02,3 ROOM,281000
2015-02,3 ROOM,285000
2015-02,3 ROOM,290000
2015-02,3 ROOM,302000
2015-02,3 ROOM,320000
2015-02,3 ROOM,350000
2015-02,3 ROOM,353000
2015-02,3 ROOM,358000
2015-02,3 ROOM,415000
2015-02,4 ROOM,341000
2015-02,4 ROOM,350000
2015-02,4 ROOM,390000
2015-02,4 ROOM,406000
2015-02,4 ROOM,428000
2015-02,4 ROOM,450000
2015-02,4 ROOM,488000
2015-02,4 ROOM,540000
2015-02,4 ROOM,560000
2015-02,4 ROOM,645000
2015-02,4 ROOM,710000
2015-02,5 ROOM,415000
2015-02,5 ROOM,555000
2015-02,5 ROOM,643000
2015-02,3 ROOM,250000
2015-02,3 ROOM,265000
2015-02,3 ROOM,280000
2015-02,3 ROOM,285000
2015-02,3 ROOM,285000
2015-02,3 ROOM,290000
2015-02,3 ROOM,295000
2015-02,3 ROOM,297000
2015-02,3 ROOM,302000
2015-02,3 ROOM,302000
2015-02,3 ROOM,305000
2015-02,3 ROOM,305000
2015-02,3 ROOM,306888
2015-02,3 ROOM,308000
2015-02,3 ROOM,315000
2015-02,3 ROOM,315000
2015-02,3 ROOM,317000
2015-02,3 ROOM,325000
2015-02,3 ROOM,325000
2015-02,3 ROOM,326000
2015-02,3 ROOM,330000
2015-02,3 ROOM,340000
2015-02,3 ROOM,350000
2015-02,4 ROOM,350000
2015-02,4 ROOM,358000
2015-02,4 ROOM,365000
2015-02,4 ROOM,370000
2015-02,4 ROOM,370000
2015-02,4 ROOM,370000
2015-02,4 ROOM,373000
2015-02,4 ROOM,380000
2015-02,4 ROOM,384000
2015-02,4 ROOM,390000
2015-02,4 ROOM,390000
2015-02,4 ROOM,400000
2015-02,4 ROOM,403000
2015-02,4 ROOM,403000
2015-02,4 ROOM,407000
2015-02,4 ROOM,410000
2015-02,4 ROOM,410000
2015-02,4 ROOM,425000
2015-02,4 ROOM,428000
2015-02,4 ROOM,430000
2015-02,4 ROOM,430000
2015-02,4 ROOM,435888
2015-02,4 ROOM,446000
2015-02,5 ROOM,457000
2015-02,5 ROOM,460000
2015-02,5 ROOM,475000
2015-02,5 ROOM,495000
2015-02,5 ROOM,508000
2015-02,5 ROOM,518000
2015-02,5 ROOM,528000
2015-02,5 ROOM,588888
2015-02,5 ROOM,639000
2015-02,5 ROOM,659000
2015-02,5 ROOM,740000
2015-02,EXECUTIVE,600000
2015-02,EXECUTIVE,660000
2015-02,EXECUTIVE,700000
2015-02,EXECUTIVE,728000
2015-02,EXECUTIVE,728000
2015-02,EXECUTIVE,750000
2015-02,EXECUTIVE,760000
2015-02,EXECUTIVE,825000
2015-02,3 ROOM,275000
2015-02,3 ROOM,288000
2015-02,3 ROOM,290000
2015-02,3 ROOM,300000
2015-02,3 ROOM,305000
2015-02,3 ROOM,315000
2015-02,3 ROOM,318000
2015-02,3 ROOM,321000
2015-02,3 ROOM,327000
2015-02,3 ROOM,330000
2015-02,3 ROOM,330000
2015-02,3 ROOM,340000
2015-02,4 ROOM,362000
2015-02,4 ROOM,382000
2015-02,4 ROOM,390000
2015-02,4 ROOM,398000
2015-02,4 ROOM,400000
2015-02,4 ROOM,412000
2015-02,4 ROOM,438000
2015-02,4 ROOM,455000
2015-02,4 ROOM,475000
2015-02,4 ROOM,485000
2015-02,4 ROOM,518000
2015-02,5 ROOM,460000
2015-02,5 ROOM,506000
2015-02,5 ROOM,515000
2015-02,EXECUTIVE,618000
2015-02,3 ROOM,240000
2015-02,3 ROOM,250000
2015-02,3 ROOM,265000
2015-02,3 ROOM,265000
2015-02,3 ROOM,265000
2015-02,3 ROOM,268000
2015-02,3 ROOM,268000
2015-02,3 ROOM,271000
2015-02,3 ROOM,278000
2015-02,3 ROOM,280000
2015-02,3 ROOM,283000
2015-02,3 ROOM,296000
2015-02,3 ROOM,300000
2015-02,3 ROOM,303000
2015-02,3 ROOM,305000
2015-02,3 ROOM,309000
2015-02,3 ROOM,310000
2015-02,3 ROOM,310000
2015-02,4 ROOM,348888
2015-02,4 ROOM,351000
2015-02,4 ROOM,355000
2015-02,4 ROOM,356000
2015-02,4 ROOM,358000
2015-02,4 ROOM,360000
2015-02,4 ROOM,360000
2015-02,4 ROOM,360000
2015-02,4 ROOM,361000
2015-02,4 ROOM,363000
2015-02,4 ROOM,364000
2015-02,4 ROOM,365000
2015-02,4 ROOM,365000
2015-02,4 ROOM,368000
2015-02,4 ROOM,368800
2015-02,4 ROOM,370000
2015-02,4 ROOM,370000
2015-02,4 ROOM,380000
2015-02,4 ROOM,380000
2015-02,4 ROOM,385000
2015-02,4 ROOM,395000
2015-02,4 ROOM,395000
2015-02,4 ROOM,395000
2015-02,4 ROOM,395000
2015-02,4 ROOM,399000
2015-02,4 ROOM,400000
2015-02,4 ROOM,405000
2015-02,4 ROOM,412000
2015-02,4 ROOM,418000
2015-02,4 ROOM,420000
2015-02,4 ROOM,439388
2015-02,4 ROOM,442000
2015-02,4 ROOM,445000
2015-02,4 ROOM,450000
2015-02,4 ROOM,450000
2015-02,5 ROOM,390000
2015-02,5 ROOM,400000
2015-02,5 ROOM,403000
2015-02,5 ROOM,405888
2015-02,5 ROOM,410000
2015-02,5 ROOM,410000
2015-02,5 ROOM,410000
2015-02,5 ROOM,420000
2015-02,5 ROOM,420000
2015-02,5 ROOM,440000
2015-02,5 ROOM,440000
2015-02,5 ROOM,445000
2015-02,5 ROOM,448000
2015-02,5 ROOM,448000
2015-02,5 ROOM,465000
2015-02,5 ROOM,466000
2015-02,5 ROOM,470000
2015-02,5 ROOM,470000
2015-02,5 ROOM,471000
2015-02,5 ROOM,472000
2015-02,5 ROOM,475000
2015-02,5 ROOM,475000
2015-02,5 ROOM,475000
2015-02,5 ROOM,481000
2015-02,5 ROOM,488000
2015-02,5 ROOM,490000
2015-02,5 ROOM,510000
2015-02,5 ROOM,518000
2015-02,5 ROOM,524000
2015-02,5 ROOM,530000
2015-02,5 ROOM,530000
2015-02,5 ROOM,543000
2015-02,5 ROOM,575000
2015-02,5 ROOM,580000
2015-02,5 ROOM,605000
2015-02,EXECUTIVE,512000
2015-02,EXECUTIVE,520000
2015-02,EXECUTIVE,530000
2015-02,EXECUTIVE,538000
2015-02,EXECUTIVE,560000
2015-02,EXECUTIVE,560000
2015-02,EXECUTIVE,580000
2015-02,EXECUTIVE,645000
